poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,question_id,sample_size,population,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,partisan,race_id,cycle,office_type,seat_number,election_date,stage,nationwide_batch,ranked_choice_reallocated,hypothetical,party,answer,candidate_id,candidate_name,pct
87464,1102,Emerson,2154,DemNextGen,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,North Carolina,3/16/24,3/20/24,203384,1000,rv,rv,NA,7/18/24 09:42,NA,https://emersoncollegepolling.com/july-2024-swing-state-polls/,https://emersoncollegepolling.com/july-2024-swing-state-polls/,NA,https://docs.google.com/spreadsheets/d/1sNqFxUtCIT-Ujoxy09vW-cT86StYMcy2/edit?gid=469557854#gid=469557854,NA,DEM,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,44.7
87464,1102,Emerson,2154,DemNextGen,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,North Carolina,3/16/24,3/20/24,203384,1000,rv,rv,NA,7/18/24 09:42,NA,https://emersoncollegepolling.com/july-2024-swing-state-polls/,https://emersoncollegepolling.com/july-2024-swing-state-polls/,NA,https://docs.google.com/spreadsheets/d/1sNqFxUtCIT-Ujoxy09vW-cT86StYMcy2/edit?gid=469557854#gid=469557854,NA,DEM,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,46.9
87465,1102,Emerson,2154,DemNextGen,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Pennsylvania,3/16/24,3/20/24,203385,1000,rv,rv,NA,7/18/24 09:42,NA,https://emersoncollegepolling.com/july-2024-swing-state-polls/,https://emersoncollegepolling.com/july-2024-swing-state-polls/,NA,https://docs.google.com/spreadsheets/d/1sNqFxUtCIT-Ujoxy09vW-cT86StYMcy2/edit?gid=469557854#gid=469557854,NA,DEM,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,43.8
87465,1102,Emerson,2154,DemNextGen,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Pennsylvania,3/16/24,3/20/24,203385,1000,rv,rv,NA,7/18/24 09:42,NA,https://emersoncollegepolling.com/july-2024-swing-state-polls/,https://emersoncollegepolling.com/july-2024-swing-state-polls/,NA,https://docs.google.com/spreadsheets/d/1sNqFxUtCIT-Ujoxy09vW-cT86StYMcy2/edit?gid=469557854#gid=469557854,NA,DEM,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,46.6
87466,1102,Emerson,2154,DemNextGen,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Wisconsin,3/16/24,3/20/24,203386,1000,rv,rv,NA,7/18/24 09:42,NA,https://emersoncollegepolling.com/july-2024-swing-state-polls/,https://emersoncollegepolling.com/july-2024-swing-state-polls/,NA,https://docs.google.com/spreadsheets/d/1sNqFxUtCIT-Ujoxy09vW-cT86StYMcy2/edit?gid=469557854#gid=469557854,NA,DEM,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,45.3
87466,1102,Emerson,2154,DemNextGen,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Wisconsin,3/16/24,3/20/24,203386,1000,rv,rv,NA,7/18/24 09:42,NA,https://emersoncollegepolling.com/july-2024-swing-state-polls/,https://emersoncollegepolling.com/july-2024-swing-state-polls/,NA,https://docs.google.com/spreadsheets/d/1sNqFxUtCIT-Ujoxy09vW-cT86StYMcy2/edit?gid=469557854#gid=469557854,NA,DEM,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,46.7
86502,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Michigan,3/14/24,3/18/24,194846,1000,rv,rv,NA,3/21/24 09:22,NA,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,NA,https://docs.google.com/spreadsheets/d/1a5QSmmNK-k9PhvUTquwsEuNlYu5cnyeCsqcAsAii388/edit#gid=0,NA,NA,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,49.7
86502,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Michigan,3/14/24,3/18/24,194846,1000,rv,rv,NA,3/21/24 09:22,NA,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,NA,https://docs.google.com/spreadsheets/d/1a5QSmmNK-k9PhvUTquwsEuNlYu5cnyeCsqcAsAii388/edit#gid=0,NA,NA,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,50.3
86502,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Michigan,3/14/24,3/18/24,194847,1000,rv,rv,NA,3/21/24 09:22,NA,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,NA,https://docs.google.com/spreadsheets/d/1a5QSmmNK-k9PhvUTquwsEuNlYu5cnyeCsqcAsAii388/edit#gid=0,NA,NA,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,40.6
86502,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Michigan,3/14/24,3/18/24,194847,1000,rv,rv,NA,3/21/24 09:22,NA,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,NA,https://docs.google.com/spreadsheets/d/1a5QSmmNK-k9PhvUTquwsEuNlYu5cnyeCsqcAsAii388/edit#gid=0,NA,NA,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43.2
86502,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Michigan,3/14/24,3/18/24,194847,1000,rv,rv,NA,3/21/24 09:22,NA,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,NA,https://docs.google.com/spreadsheets/d/1a5QSmmNK-k9PhvUTquwsEuNlYu5cnyeCsqcAsAii388/edit#gid=0,NA,NA,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,4.6
86502,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Michigan,3/14/24,3/18/24,194847,1000,rv,rv,NA,3/21/24 09:22,NA,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,NA,https://docs.google.com/spreadsheets/d/1a5QSmmNK-k9PhvUTquwsEuNlYu5cnyeCsqcAsAii388/edit#gid=0,NA,NA,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,0.6
86502,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Michigan,3/14/24,3/18/24,194847,1000,rv,rv,NA,3/21/24 09:22,NA,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,NA,https://docs.google.com/spreadsheets/d/1a5QSmmNK-k9PhvUTquwsEuNlYu5cnyeCsqcAsAii388/edit#gid=0,NA,NA,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,GRE,Stein,31116,Jill Stein,1
86502,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Michigan,3/14/24,3/18/24,194848,1000,rv,rv,NA,3/21/24 09:23,NA,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,NA,https://docs.google.com/spreadsheets/d/1a5QSmmNK-k9PhvUTquwsEuNlYu5cnyeCsqcAsAii388/edit#gid=0,NA,NA,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Whitmer,28588,Gretchen Whitmer,49.5
86502,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Michigan,3/14/24,3/18/24,194848,1000,rv,rv,NA,3/21/24 09:23,NA,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,NA,https://docs.google.com/spreadsheets/d/1a5QSmmNK-k9PhvUTquwsEuNlYu5cnyeCsqcAsAii388/edit#gid=0,NA,NA,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,44.6
86503,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Wisconsin,3/14/24,3/18/24,194849,1000,rv,rv,NA,3/21/24 09:23,NA,https://emersoncollegepolling.com/wisconsin-2024-trump-46-biden-43/,https://emersoncollegepolling.com/wisconsin-2024-trump-46-biden-43/,NA,https://docs.google.com/spreadsheets/d/1Mq-aWWHO_VeovjA96M0Ormz9C3dTdX_-qMCZQJgmfKg/edit#gid=0,NA,NA,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,48.2
86503,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Wisconsin,3/14/24,3/18/24,194849,1000,rv,rv,NA,3/21/24 09:23,NA,https://emersoncollegepolling.com/wisconsin-2024-trump-46-biden-43/,https://emersoncollegepolling.com/wisconsin-2024-trump-46-biden-43/,NA,https://docs.google.com/spreadsheets/d/1Mq-aWWHO_VeovjA96M0Ormz9C3dTdX_-qMCZQJgmfKg/edit#gid=0,NA,NA,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,51.8
86503,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Wisconsin,3/14/24,3/18/24,194850,1000,rv,rv,NA,3/21/24 09:23,NA,https://emersoncollegepolling.com/wisconsin-2024-trump-46-biden-43/,https://emersoncollegepolling.com/wisconsin-2024-trump-46-biden-43/,NA,https://docs.google.com/spreadsheets/d/1Mq-aWWHO_VeovjA96M0Ormz9C3dTdX_-qMCZQJgmfKg/edit#gid=0,NA,NA,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,39.6
86503,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Wisconsin,3/14/24,3/18/24,194850,1000,rv,rv,NA,3/21/24 09:23,NA,https://emersoncollegepolling.com/wisconsin-2024-trump-46-biden-43/,https://emersoncollegepolling.com/wisconsin-2024-trump-46-biden-43/,NA,https://docs.google.com/spreadsheets/d/1Mq-aWWHO_VeovjA96M0Ormz9C3dTdX_-qMCZQJgmfKg/edit#gid=0,NA,NA,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43.4
86503,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Wisconsin,3/14/24,3/18/24,194850,1000,rv,rv,NA,3/21/24 09:23,NA,https://emersoncollegepolling.com/wisconsin-2024-trump-46-biden-43/,https://emersoncollegepolling.com/wisconsin-2024-trump-46-biden-43/,NA,https://docs.google.com/spreadsheets/d/1Mq-aWWHO_VeovjA96M0Ormz9C3dTdX_-qMCZQJgmfKg/edit#gid=0,NA,NA,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,5.9
86503,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Wisconsin,3/14/24,3/18/24,194850,1000,rv,rv,NA,3/21/24 09:23,NA,https://emersoncollegepolling.com/wisconsin-2024-trump-46-biden-43/,https://emersoncollegepolling.com/wisconsin-2024-trump-46-biden-43/,NA,https://docs.google.com/spreadsheets/d/1Mq-aWWHO_VeovjA96M0Ormz9C3dTdX_-qMCZQJgmfKg/edit#gid=0,NA,NA,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,0.6
86503,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Wisconsin,3/14/24,3/18/24,194850,1000,rv,rv,NA,3/21/24 09:23,NA,https://emersoncollegepolling.com/wisconsin-2024-trump-46-biden-43/,https://emersoncollegepolling.com/wisconsin-2024-trump-46-biden-43/,NA,https://docs.google.com/spreadsheets/d/1Mq-aWWHO_VeovjA96M0Ormz9C3dTdX_-qMCZQJgmfKg/edit#gid=0,NA,NA,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,GRE,Stein,31116,Jill Stein,1
86496,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Arizona,3/12/24,3/15/24,194800,1000,rv,rv,NA,3/20/24 10:53,NA,https://emersoncollegepolling.com/arizona-2024-poll-trump-48-biden-44/,https://emersoncollegepolling.com/arizona-2024-poll-trump-48-biden-44/,NA,https://docs.google.com/spreadsheets/d/1PqsxnX8mewj8r_m0ww2z7v7rp_jUur9HWwYOX4rFtt0/edit#gid=0,NA,NA,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,47.7
86496,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Arizona,3/12/24,3/15/24,194800,1000,rv,rv,NA,3/20/24 10:53,NA,https://emersoncollegepolling.com/arizona-2024-poll-trump-48-biden-44/,https://emersoncollegepolling.com/arizona-2024-poll-trump-48-biden-44/,NA,https://docs.google.com/spreadsheets/d/1PqsxnX8mewj8r_m0ww2z7v7rp_jUur9HWwYOX4rFtt0/edit#gid=0,NA,NA,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,52.3
86496,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Arizona,3/12/24,3/15/24,194801,1000,rv,rv,NA,3/20/24 10:53,NA,https://emersoncollegepolling.com/arizona-2024-poll-trump-48-biden-44/,https://emersoncollegepolling.com/arizona-2024-poll-trump-48-biden-44/,NA,https://docs.google.com/spreadsheets/d/1PqsxnX8mewj8r_m0ww2z7v7rp_jUur9HWwYOX4rFtt0/edit#gid=0,NA,NA,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,37.9
86496,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Arizona,3/12/24,3/15/24,194801,1000,rv,rv,NA,3/20/24 10:53,NA,https://emersoncollegepolling.com/arizona-2024-poll-trump-48-biden-44/,https://emersoncollegepolling.com/arizona-2024-poll-trump-48-biden-44/,NA,https://docs.google.com/spreadsheets/d/1PqsxnX8mewj8r_m0ww2z7v7rp_jUur9HWwYOX4rFtt0/edit#gid=0,NA,NA,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,45.8
86496,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Arizona,3/12/24,3/15/24,194801,1000,rv,rv,NA,3/20/24 10:53,NA,https://emersoncollegepolling.com/arizona-2024-poll-trump-48-biden-44/,https://emersoncollegepolling.com/arizona-2024-poll-trump-48-biden-44/,NA,https://docs.google.com/spreadsheets/d/1PqsxnX8mewj8r_m0ww2z7v7rp_jUur9HWwYOX4rFtt0/edit#gid=0,NA,NA,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,6.5
86496,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Arizona,3/12/24,3/15/24,194801,1000,rv,rv,NA,3/20/24 10:53,NA,https://emersoncollegepolling.com/arizona-2024-poll-trump-48-biden-44/,https://emersoncollegepolling.com/arizona-2024-poll-trump-48-biden-44/,NA,https://docs.google.com/spreadsheets/d/1PqsxnX8mewj8r_m0ww2z7v7rp_jUur9HWwYOX4rFtt0/edit#gid=0,NA,NA,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,0.9
86496,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Arizona,3/12/24,3/15/24,194801,1000,rv,rv,NA,3/20/24 10:53,NA,https://emersoncollegepolling.com/arizona-2024-poll-trump-48-biden-44/,https://emersoncollegepolling.com/arizona-2024-poll-trump-48-biden-44/,NA,https://docs.google.com/spreadsheets/d/1PqsxnX8mewj8r_m0ww2z7v7rp_jUur9HWwYOX4rFtt0/edit#gid=0,NA,NA,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,GRE,Stein,31116,Jill Stein,1.6
86497,1102,Emerson,835960,KLAS-TV Las Vegas | The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Nevada,3/12/24,3/15/24,194802,1000,rv,rv,NA,3/20/24 10:53,NA,https://emersoncollegepolling.com/nevada-2024-poll-trump-44-biden-41/,https://emersoncollegepolling.com/nevada-2024-poll-trump-44-biden-41/,NA,https://docs.google.com/spreadsheets/d/1UHAF-0j9PCycKwiSO75dsrkbn8fFqnkQmGZpC7GzPHg/edit#gid=0,NA,NA,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,48.7
86497,1102,Emerson,835960,KLAS-TV Las Vegas | The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Nevada,3/12/24,3/15/24,194802,1000,rv,rv,NA,3/20/24 10:53,NA,https://emersoncollegepolling.com/nevada-2024-poll-trump-44-biden-41/,https://emersoncollegepolling.com/nevada-2024-poll-trump-44-biden-41/,NA,https://docs.google.com/spreadsheets/d/1UHAF-0j9PCycKwiSO75dsrkbn8fFqnkQmGZpC7GzPHg/edit#gid=0,NA,NA,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,51.3
86497,1102,Emerson,835960,KLAS-TV Las Vegas | The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Nevada,3/12/24,3/15/24,194803,1000,rv,rv,NA,3/20/24 10:53,NA,https://emersoncollegepolling.com/nevada-2024-poll-trump-44-biden-41/,https://emersoncollegepolling.com/nevada-2024-poll-trump-44-biden-41/,NA,https://docs.google.com/spreadsheets/d/1UHAF-0j9PCycKwiSO75dsrkbn8fFqnkQmGZpC7GzPHg/edit#gid=0,NA,NA,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,36
86497,1102,Emerson,835960,KLAS-TV Las Vegas | The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Nevada,3/12/24,3/15/24,194803,1000,rv,rv,NA,3/20/24 10:53,NA,https://emersoncollegepolling.com/nevada-2024-poll-trump-44-biden-41/,https://emersoncollegepolling.com/nevada-2024-poll-trump-44-biden-41/,NA,https://docs.google.com/spreadsheets/d/1UHAF-0j9PCycKwiSO75dsrkbn8fFqnkQmGZpC7GzPHg/edit#gid=0,NA,NA,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,41
86497,1102,Emerson,835960,KLAS-TV Las Vegas | The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Nevada,3/12/24,3/15/24,194803,1000,rv,rv,NA,3/20/24 10:53,NA,https://emersoncollegepolling.com/nevada-2024-poll-trump-44-biden-41/,https://emersoncollegepolling.com/nevada-2024-poll-trump-44-biden-41/,NA,https://docs.google.com/spreadsheets/d/1UHAF-0j9PCycKwiSO75dsrkbn8fFqnkQmGZpC7GzPHg/edit#gid=0,NA,NA,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,8.8
86497,1102,Emerson,835960,KLAS-TV Las Vegas | The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Nevada,3/12/24,3/15/24,194803,1000,rv,rv,NA,3/20/24 10:53,NA,https://emersoncollegepolling.com/nevada-2024-poll-trump-44-biden-41/,https://emersoncollegepolling.com/nevada-2024-poll-trump-44-biden-41/,NA,https://docs.google.com/spreadsheets/d/1UHAF-0j9PCycKwiSO75dsrkbn8fFqnkQmGZpC7GzPHg/edit#gid=0,NA,NA,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,2
86497,1102,Emerson,835960,KLAS-TV Las Vegas | The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Nevada,3/12/24,3/15/24,194803,1000,rv,rv,NA,3/20/24 10:53,NA,https://emersoncollegepolling.com/nevada-2024-poll-trump-44-biden-41/,https://emersoncollegepolling.com/nevada-2024-poll-trump-44-biden-41/,NA,https://docs.google.com/spreadsheets/d/1UHAF-0j9PCycKwiSO75dsrkbn8fFqnkQmGZpC7GzPHg/edit#gid=0,NA,NA,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,GRE,Stein,31116,Jill Stein,1.1
86470,1102,Emerson,6569601185,WHTM-TV | The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,7,Pennsylvania,3/10/24,3/13/24,194645,1000,rv,rv,NA,3/14/24 09:55,NA,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-47-biden-43/,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-47-biden-43/,NA,https://docs.google.com/spreadsheets/d/15Yrbjdaq4yVezWTgtFw5eN2pCJ5aJJwbdKFV8tXmDyo/edit#gid=0,NA,NA,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,48.2
86470,1102,Emerson,6569601185,WHTM-TV | The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,7,Pennsylvania,3/10/24,3/13/24,194645,1000,rv,rv,NA,3/14/24 09:55,NA,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-47-biden-43/,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-47-biden-43/,NA,https://docs.google.com/spreadsheets/d/15Yrbjdaq4yVezWTgtFw5eN2pCJ5aJJwbdKFV8tXmDyo/edit#gid=0,NA,NA,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,51.8
86470,1102,Emerson,6569601185,WHTM-TV | The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,7,Pennsylvania,3/10/24,3/13/24,194646,1000,rv,rv,NA,3/14/24 09:55,NA,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-47-biden-43/,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-47-biden-43/,NA,https://docs.google.com/spreadsheets/d/15Yrbjdaq4yVezWTgtFw5eN2pCJ5aJJwbdKFV8tXmDyo/edit#gid=0,NA,NA,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,40.2
86470,1102,Emerson,6569601185,WHTM-TV | The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,7,Pennsylvania,3/10/24,3/13/24,194646,1000,rv,rv,NA,3/14/24 09:55,NA,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-47-biden-43/,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-47-biden-43/,NA,https://docs.google.com/spreadsheets/d/15Yrbjdaq4yVezWTgtFw5eN2pCJ5aJJwbdKFV8tXmDyo/edit#gid=0,NA,NA,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43.7
86470,1102,Emerson,6569601185,WHTM-TV | The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,7,Pennsylvania,3/10/24,3/13/24,194646,1000,rv,rv,NA,3/14/24 09:55,NA,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-47-biden-43/,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-47-biden-43/,NA,https://docs.google.com/spreadsheets/d/15Yrbjdaq4yVezWTgtFw5eN2pCJ5aJJwbdKFV8tXmDyo/edit#gid=0,NA,NA,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,5.4
86470,1102,Emerson,6569601185,WHTM-TV | The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,7,Pennsylvania,3/10/24,3/13/24,194646,1000,rv,rv,NA,3/14/24 09:55,NA,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-47-biden-43/,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-47-biden-43/,NA,https://docs.google.com/spreadsheets/d/15Yrbjdaq4yVezWTgtFw5eN2pCJ5aJJwbdKFV8tXmDyo/edit#gid=0,NA,NA,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,1.2
86470,1102,Emerson,6569601185,WHTM-TV | The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,7,Pennsylvania,3/10/24,3/13/24,194646,1000,rv,rv,NA,3/14/24 09:55,NA,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-47-biden-43/,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-47-biden-43/,NA,https://docs.google.com/spreadsheets/d/15Yrbjdaq4yVezWTgtFw5eN2pCJ5aJJwbdKFV8tXmDyo/edit#gid=0,NA,NA,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,GRE,Stein,31116,Jill Stein,1.2
