poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct
86163,1365,Change Research,NA,NA,Change Research,48,Change Research,1.4,0.6,Text-to-Web/Online Ad,5,NA,2/6/24,2/8/24,NA,NA,NA,NA,NA,NA,193375,1534,rv,NA,rv,NA,2/21/24 19:14,NA,https://changeresearch.com/post/taylor-swift/,https://changeresearch.com/post/taylor-swift/,NA,NA,NA,FALSE,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,33
86163,1365,Change Research,NA,NA,Change Research,48,Change Research,1.4,0.6,Text-to-Web/Online Ad,5,NA,2/6/24,2/8/24,NA,NA,NA,NA,NA,NA,193375,1534,rv,NA,rv,NA,2/21/24 19:14,NA,https://changeresearch.com/post/taylor-swift/,https://changeresearch.com/post/taylor-swift/,NA,NA,NA,FALSE,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,41
85865,1562,Redfield & Wilton Strategies,380,Newsweek,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9,Texas,2/1/24,2/3/24,NA,NA,NA,NA,NA,NA,191859,605,lv,NA,lv,NA,2/7/24 10:50,NA,https://redfieldandwiltonstrategies.com/the-view-from-texas-presidential-voting-intention-and-approval-rating-1-3-february-2024/,https://redfieldandwiltonstrategies.com/the-view-from-texas-presidential-voting-intention-and-approval-rating-1-3-february-2024/,NA,NA,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,35
85865,1562,Redfield & Wilton Strategies,380,Newsweek,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9,Texas,2/1/24,2/3/24,NA,NA,NA,NA,NA,NA,191859,605,lv,NA,lv,NA,2/7/24 10:50,NA,https://redfieldandwiltonstrategies.com/the-view-from-texas-presidential-voting-intention-and-approval-rating-1-3-february-2024/,https://redfieldandwiltonstrategies.com/the-view-from-texas-presidential-voting-intention-and-approval-rating-1-3-february-2024/,NA,NA,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,44
85865,1562,Redfield & Wilton Strategies,380,Newsweek,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9,Texas,2/1/24,2/3/24,NA,NA,NA,NA,NA,NA,191859,605,lv,NA,lv,NA,2/7/24 10:50,NA,https://redfieldandwiltonstrategies.com/the-view-from-texas-presidential-voting-intention-and-approval-rating-1-3-february-2024/,https://redfieldandwiltonstrategies.com/the-view-from-texas-presidential-voting-intention-and-approval-rating-1-3-february-2024/,NA,NA,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,Kennedy,31042,Robert F. Kennedy,6
85865,1562,Redfield & Wilton Strategies,380,Newsweek,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9,Texas,2/1/24,2/3/24,NA,NA,NA,NA,NA,NA,191859,605,lv,NA,lv,NA,2/7/24 10:50,NA,https://redfieldandwiltonstrategies.com/the-view-from-texas-presidential-voting-intention-and-approval-rating-1-3-february-2024/,https://redfieldandwiltonstrategies.com/the-view-from-texas-presidential-voting-intention-and-approval-rating-1-3-february-2024/,NA,NA,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,West,31097,Cornel West,1
85865,1562,Redfield & Wilton Strategies,380,Newsweek,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9,Texas,2/1/24,2/3/24,NA,NA,NA,NA,NA,NA,191859,605,lv,NA,lv,NA,2/7/24 10:50,NA,https://redfieldandwiltonstrategies.com/the-view-from-texas-presidential-voting-intention-and-approval-rating-1-3-february-2024/,https://redfieldandwiltonstrategies.com/the-view-from-texas-presidential-voting-intention-and-approval-rating-1-3-february-2024/,NA,NA,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,GRE,Stein,31116,Jill Stein,1
85865,1562,Redfield & Wilton Strategies,380,Newsweek,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9,Texas,2/1/24,2/3/24,NA,NA,NA,NA,NA,NA,191860,605,lv,NA,lv,NA,2/7/24 10:50,NA,https://redfieldandwiltonstrategies.com/the-view-from-texas-presidential-voting-intention-and-approval-rating-1-3-february-2024/,https://redfieldandwiltonstrategies.com/the-view-from-texas-presidential-voting-intention-and-approval-rating-1-3-february-2024/,NA,NA,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,32
85865,1562,Redfield & Wilton Strategies,380,Newsweek,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9,Texas,2/1/24,2/3/24,NA,NA,NA,NA,NA,NA,191860,605,lv,NA,lv,NA,2/7/24 10:50,NA,https://redfieldandwiltonstrategies.com/the-view-from-texas-presidential-voting-intention-and-approval-rating-1-3-february-2024/,https://redfieldandwiltonstrategies.com/the-view-from-texas-presidential-voting-intention-and-approval-rating-1-3-february-2024/,NA,NA,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Haley,16640,Nikki Haley,30
85865,1562,Redfield & Wilton Strategies,380,Newsweek,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9,Texas,2/1/24,2/3/24,NA,NA,NA,NA,NA,NA,191860,605,lv,NA,lv,NA,2/7/24 10:50,NA,https://redfieldandwiltonstrategies.com/the-view-from-texas-presidential-voting-intention-and-approval-rating-1-3-february-2024/,https://redfieldandwiltonstrategies.com/the-view-from-texas-presidential-voting-intention-and-approval-rating-1-3-february-2024/,NA,NA,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,Kennedy,31042,Robert F. Kennedy,14
85865,1562,Redfield & Wilton Strategies,380,Newsweek,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9,Texas,2/1/24,2/3/24,NA,NA,NA,NA,NA,NA,191860,605,lv,NA,lv,NA,2/7/24 10:50,NA,https://redfieldandwiltonstrategies.com/the-view-from-texas-presidential-voting-intention-and-approval-rating-1-3-february-2024/,https://redfieldandwiltonstrategies.com/the-view-from-texas-presidential-voting-intention-and-approval-rating-1-3-february-2024/,NA,NA,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,West,31097,Cornel West,0
85865,1562,Redfield & Wilton Strategies,380,Newsweek,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9,Texas,2/1/24,2/3/24,NA,NA,NA,NA,NA,NA,191860,605,lv,NA,lv,NA,2/7/24 10:50,NA,https://redfieldandwiltonstrategies.com/the-view-from-texas-presidential-voting-intention-and-approval-rating-1-3-february-2024/,https://redfieldandwiltonstrategies.com/the-view-from-texas-presidential-voting-intention-and-approval-rating-1-3-february-2024/,NA,NA,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,GRE,Stein,31116,Jill Stein,0
85940,1232,Gonzales Research & Media Services,NA,NA,Gonzales Research & Marketing Strategies,121,Gonzales Research & Marketing Strategies Inc.,1.2,0.4,Live Phone,5,Maryland,1/23/24,2/2/24,NA,NA,NA,NA,NA,NA,192102,815,rv,NA,rv,NA,2/14/24 10:40,NA,https://projects.fivethirtyeight.com/polls/20240214_MD_Gonzales.pdf,NA,NA,https://projects.fivethirtyeight.com/polls/20240214_MD_Gonzales.pdf,NA,NA,NA,8814,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,53
85940,1232,Gonzales Research & Media Services,NA,NA,Gonzales Research & Marketing Strategies,121,Gonzales Research & Marketing Strategies Inc.,1.2,0.4,Live Phone,5,Maryland,1/23/24,2/2/24,NA,NA,NA,NA,NA,NA,192102,815,rv,NA,rv,NA,2/14/24 10:40,NA,https://projects.fivethirtyeight.com/polls/20240214_MD_Gonzales.pdf,NA,NA,https://projects.fivethirtyeight.com/polls/20240214_MD_Gonzales.pdf,NA,NA,NA,8814,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,32
85940,1232,Gonzales Research & Media Services,NA,NA,Gonzales Research & Marketing Strategies,121,Gonzales Research & Marketing Strategies Inc.,1.2,0.4,Live Phone,5,Maryland,1/23/24,2/2/24,NA,NA,NA,NA,NA,NA,192103,815,rv,NA,rv,NA,2/14/24 10:40,NA,https://projects.fivethirtyeight.com/polls/20240214_MD_Gonzales.pdf,NA,NA,https://projects.fivethirtyeight.com/polls/20240214_MD_Gonzales.pdf,NA,NA,NA,8814,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,50
85940,1232,Gonzales Research & Media Services,NA,NA,Gonzales Research & Marketing Strategies,121,Gonzales Research & Marketing Strategies Inc.,1.2,0.4,Live Phone,5,Maryland,1/23/24,2/2/24,NA,NA,NA,NA,NA,NA,192103,815,rv,NA,rv,NA,2/14/24 10:40,NA,https://projects.fivethirtyeight.com/polls/20240214_MD_Gonzales.pdf,NA,NA,https://projects.fivethirtyeight.com/polls/20240214_MD_Gonzales.pdf,NA,NA,NA,8814,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Haley,16640,Nikki Haley,36
85940,1232,Gonzales Research & Media Services,NA,NA,Gonzales Research & Marketing Strategies,121,Gonzales Research & Marketing Strategies Inc.,1.2,0.4,Live Phone,5,Maryland,1/23/24,2/2/24,NA,NA,NA,NA,NA,NA,192104,815,rv,NA,rv,NA,2/14/24 10:40,NA,https://projects.fivethirtyeight.com/polls/20240214_MD_Gonzales.pdf,NA,NA,https://projects.fivethirtyeight.com/polls/20240214_MD_Gonzales.pdf,NA,NA,NA,8814,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,45
85940,1232,Gonzales Research & Media Services,NA,NA,Gonzales Research & Marketing Strategies,121,Gonzales Research & Marketing Strategies Inc.,1.2,0.4,Live Phone,5,Maryland,1/23/24,2/2/24,NA,NA,NA,NA,NA,NA,192104,815,rv,NA,rv,NA,2/14/24 10:40,NA,https://projects.fivethirtyeight.com/polls/20240214_MD_Gonzales.pdf,NA,NA,https://projects.fivethirtyeight.com/polls/20240214_MD_Gonzales.pdf,NA,NA,NA,8814,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,28
85940,1232,Gonzales Research & Media Services,NA,NA,Gonzales Research & Marketing Strategies,121,Gonzales Research & Marketing Strategies Inc.,1.2,0.4,Live Phone,5,Maryland,1/23/24,2/2/24,NA,NA,NA,NA,NA,NA,192104,815,rv,NA,rv,NA,2/14/24 10:40,NA,https://projects.fivethirtyeight.com/polls/20240214_MD_Gonzales.pdf,NA,NA,https://projects.fivethirtyeight.com/polls/20240214_MD_Gonzales.pdf,NA,NA,NA,8814,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,Kennedy,31042,Robert F. Kennedy,18
85843,1327,Meredith College,NA,NA,"Meredith College Department of History, Political Science, and International Studies",423,"Meredith College Department of History, Political Science, and International Studies",1.6,0.3,Online Panel,8,North Carolina,1/26/24,1/31/24,NA,NA,NA,NA,NA,NA,191731,760,rv,NA,rv,NA,2/5/24 09:53,NA,https://www.meredith.edu/news/meredith-poll-explores-primary-preferences-opinions-on-policy-issues-and-importance-of-democracy/,https://www.meredith.edu/news/meredith-poll-explores-primary-preferences-opinions-on-policy-issues-and-importance-of-democracy/,NA,https://c7p4g5i9.rocketcdn.me/wp-content/uploads/2024/02/February-2024-Poll-Report.pdf,NA,NA,NA,8839,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,39
85843,1327,Meredith College,NA,NA,"Meredith College Department of History, Political Science, and International Studies",423,"Meredith College Department of History, Political Science, and International Studies",1.6,0.3,Online Panel,8,North Carolina,1/26/24,1/31/24,NA,NA,NA,NA,NA,NA,191731,760,rv,NA,rv,NA,2/5/24 09:53,NA,https://www.meredith.edu/news/meredith-poll-explores-primary-preferences-opinions-on-policy-issues-and-importance-of-democracy/,https://www.meredith.edu/news/meredith-poll-explores-primary-preferences-opinions-on-policy-issues-and-importance-of-democracy/,NA,https://c7p4g5i9.rocketcdn.me/wp-content/uploads/2024/02/February-2024-Poll-Report.pdf,NA,NA,NA,8839,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,44
85835,294,McLaughlin,NA,NA,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,4,NA,1/25/24,1/31/24,NA,NA,NA,NA,NA,NA,191666,1000,lv,NA,lv,NA,2/3/24 09:58,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2024/02/National-January-Presentation-RELEASE-2-1-24.pdf,NA,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2024/02/National-January-Presentation-RELEASE-2-1-24.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,43
85835,294,McLaughlin,NA,NA,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,4,NA,1/25/24,1/31/24,NA,NA,NA,NA,NA,NA,191666,1000,lv,NA,lv,NA,2/3/24 09:58,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2024/02/National-January-Presentation-RELEASE-2-1-24.pdf,NA,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2024/02/National-January-Presentation-RELEASE-2-1-24.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,47
85835,294,McLaughlin,NA,NA,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,4,NA,1/25/24,1/31/24,NA,NA,NA,NA,NA,NA,191667,1000,lv,NA,lv,NA,2/3/24 09:58,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2024/02/National-January-Presentation-RELEASE-2-1-24.pdf,NA,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2024/02/National-January-Presentation-RELEASE-2-1-24.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,42
85835,294,McLaughlin,NA,NA,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,4,NA,1/25/24,1/31/24,NA,NA,NA,NA,NA,NA,191667,1000,lv,NA,lv,NA,2/3/24 09:58,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2024/02/National-January-Presentation-RELEASE-2-1-24.pdf,NA,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2024/02/National-January-Presentation-RELEASE-2-1-24.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,50
85835,294,McLaughlin,NA,NA,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,4,NA,1/25/24,1/31/24,NA,NA,NA,NA,NA,NA,191668,1000,lv,NA,lv,NA,2/3/24 09:58,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2024/02/National-January-Presentation-RELEASE-2-1-24.pdf,NA,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2024/02/National-January-Presentation-RELEASE-2-1-24.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,34
85835,294,McLaughlin,NA,NA,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,4,NA,1/25/24,1/31/24,NA,NA,NA,NA,NA,NA,191668,1000,lv,NA,lv,NA,2/3/24 09:58,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2024/02/National-January-Presentation-RELEASE-2-1-24.pdf,NA,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2024/02/National-January-Presentation-RELEASE-2-1-24.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,39
85835,294,McLaughlin,NA,NA,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,4,NA,1/25/24,1/31/24,NA,NA,NA,NA,NA,NA,191668,1000,lv,NA,lv,NA,2/3/24 09:58,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2024/02/National-January-Presentation-RELEASE-2-1-24.pdf,NA,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2024/02/National-January-Presentation-RELEASE-2-1-24.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,Kennedy,31042,Robert F. Kennedy,9
85835,294,McLaughlin,NA,NA,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,4,NA,1/25/24,1/31/24,NA,NA,NA,NA,NA,NA,191668,1000,lv,NA,lv,NA,2/3/24 09:58,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2024/02/National-January-Presentation-RELEASE-2-1-24.pdf,NA,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2024/02/National-January-Presentation-RELEASE-2-1-24.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,West,31097,Cornel West,2
85835,294,McLaughlin,NA,NA,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,4,NA,1/25/24,1/31/24,NA,NA,NA,NA,NA,NA,191668,1000,lv,NA,lv,NA,2/3/24 09:58,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2024/02/National-January-Presentation-RELEASE-2-1-24.pdf,NA,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2024/02/National-January-Presentation-RELEASE-2-1-24.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,Manchin,31018,"Joe Manchin, III",2
85835,294,McLaughlin,NA,NA,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,4,NA,1/25/24,1/31/24,NA,NA,NA,NA,NA,NA,191668,1000,lv,NA,lv,NA,2/3/24 09:58,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2024/02/National-January-Presentation-RELEASE-2-1-24.pdf,NA,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2024/02/National-January-Presentation-RELEASE-2-1-24.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,GRE,Stein,31116,Jill Stein,2
85846,1709,Big Village,NA,NA,Big Village,37,Big Village,1.2,1.7,Online Panel,9,NA,1/26/24,1/28/24,NA,NA,NA,NA,NA,NA,191756,1017,a,NA,a,NA,2/5/24 15:15,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village%2F2024%2F02%2FBig-Village-Political-Poll-01.28.24.pdf,NA,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village%2F2024%2F02%2FBig-Village-Political-Poll-01.28.24.pdf,NA,FALSE,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,33.7
85846,1709,Big Village,NA,NA,Big Village,37,Big Village,1.2,1.7,Online Panel,9,NA,1/26/24,1/28/24,NA,NA,NA,NA,NA,NA,191756,1017,a,NA,a,NA,2/5/24 15:15,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village%2F2024%2F02%2FBig-Village-Political-Poll-01.28.24.pdf,NA,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village%2F2024%2F02%2FBig-Village-Political-Poll-01.28.24.pdf,NA,FALSE,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,36.3
85846,1709,Big Village,NA,NA,Big Village,37,Big Village,1.2,1.7,Online Panel,9,NA,1/26/24,1/28/24,NA,NA,NA,NA,NA,NA,191756,1017,a,NA,a,NA,2/5/24 15:15,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village%2F2024%2F02%2FBig-Village-Political-Poll-01.28.24.pdf,NA,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village%2F2024%2F02%2FBig-Village-Political-Poll-01.28.24.pdf,NA,FALSE,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,Kennedy,31042,Robert F. Kennedy,9.8
85846,1709,Big Village,NA,NA,Big Village,37,Big Village,1.2,1.7,Online Panel,9,NA,1/26/24,1/28/24,NA,NA,NA,NA,NA,NA,191756,1017,a,NA,a,NA,2/5/24 15:15,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village%2F2024%2F02%2FBig-Village-Political-Poll-01.28.24.pdf,NA,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village%2F2024%2F02%2FBig-Village-Political-Poll-01.28.24.pdf,NA,FALSE,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,West,31097,Cornel West,1
85846,1709,Big Village,NA,NA,Big Village,37,Big Village,1.2,1.7,Online Panel,9,NA,1/26/24,1/28/24,NA,NA,NA,NA,NA,NA,191757,837,rv,NA,rv,NA,2/5/24 15:15,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village%2F2024%2F02%2FBig-Village-Political-Poll-01.28.24.pdf,NA,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village%2F2024%2F02%2FBig-Village-Political-Poll-01.28.24.pdf,NA,FALSE,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,38.1
85846,1709,Big Village,NA,NA,Big Village,37,Big Village,1.2,1.7,Online Panel,9,NA,1/26/24,1/28/24,NA,NA,NA,NA,NA,NA,191757,837,rv,NA,rv,NA,2/5/24 15:15,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village%2F2024%2F02%2FBig-Village-Political-Poll-01.28.24.pdf,NA,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village%2F2024%2F02%2FBig-Village-Political-Poll-01.28.24.pdf,NA,FALSE,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,37.6
85846,1709,Big Village,NA,NA,Big Village,37,Big Village,1.2,1.7,Online Panel,9,NA,1/26/24,1/28/24,NA,NA,NA,NA,NA,NA,191757,837,rv,NA,rv,NA,2/5/24 15:15,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village%2F2024%2F02%2FBig-Village-Political-Poll-01.28.24.pdf,NA,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village%2F2024%2F02%2FBig-Village-Political-Poll-01.28.24.pdf,NA,FALSE,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,Kennedy,31042,Robert F. Kennedy,10.4
85846,1709,Big Village,NA,NA,Big Village,37,Big Village,1.2,1.7,Online Panel,9,NA,1/26/24,1/28/24,NA,NA,NA,NA,NA,NA,191757,837,rv,NA,rv,NA,2/5/24 15:15,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village%2F2024%2F02%2FBig-Village-Political-Poll-01.28.24.pdf,NA,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village%2F2024%2F02%2FBig-Village-Political-Poll-01.28.24.pdf,NA,FALSE,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,West,31097,Cornel West,1.3
85846,1709,Big Village,NA,NA,Big Village,37,Big Village,1.2,1.7,Online Panel,9,NA,1/26/24,1/28/24,NA,NA,NA,NA,NA,NA,191758,744,lv,NA,lv,NA,2/5/24 15:15,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village%2F2024%2F02%2FBig-Village-Political-Poll-01.28.24.pdf,NA,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village%2F2024%2F02%2FBig-Village-Political-Poll-01.28.24.pdf,NA,FALSE,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,41.5
85846,1709,Big Village,NA,NA,Big Village,37,Big Village,1.2,1.7,Online Panel,9,NA,1/26/24,1/28/24,NA,NA,NA,NA,NA,NA,191758,744,lv,NA,lv,NA,2/5/24 15:15,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village%2F2024%2F02%2FBig-Village-Political-Poll-01.28.24.pdf,NA,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village%2F2024%2F02%2FBig-Village-Political-Poll-01.28.24.pdf,NA,FALSE,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,38.8
85846,1709,Big Village,NA,NA,Big Village,37,Big Village,1.2,1.7,Online Panel,9,NA,1/26/24,1/28/24,NA,NA,NA,NA,NA,NA,191758,744,lv,NA,lv,NA,2/5/24 15:15,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village%2F2024%2F02%2FBig-Village-Political-Poll-01.28.24.pdf,NA,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village%2F2024%2F02%2FBig-Village-Political-Poll-01.28.24.pdf,NA,FALSE,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,Kennedy,31042,Robert F. Kennedy,10
85846,1709,Big Village,NA,NA,Big Village,37,Big Village,1.2,1.7,Online Panel,9,NA,1/26/24,1/28/24,NA,NA,NA,NA,NA,NA,191758,744,lv,NA,lv,NA,2/5/24 15:15,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village%2F2024%2F02%2FBig-Village-Political-Poll-01.28.24.pdf,NA,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village%2F2024%2F02%2FBig-Village-Political-Poll-01.28.24.pdf,NA,FALSE,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,West,31097,Cornel West,0.8
